regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,3,0.1875,4.0,16,0,128,512,200,122.43,215.581,160.959,0.4136
mixed,16,3,0.1875,4.0,16,0,1024,4096,1600,454.683,1208.116,740.185,0.3789
mixed,16,3,0.1875,4.0,16,0,8192,32768,12800,3088.64,7836.17,5458.596,0.4992
mixed,16,3,0.1875,4.0,16,512,128,512,200,149.726,197.503,163.167,0.2813
mixed,16,3,0.1875,4.0,16,512,1024,4096,1600,484.188,1201.656,759.351,0.3835
mixed,16,3,0.1875,4.0,16,512,8192,32768,12800,3436.858,7850.855,5008.988,0.3562
mixed,16,3,0.1875,4.0,16,4096,128,512,200,476.41,522.746,542.331,1.4227
mixed,16,3,0.1875,4.0,16,4096,1024,4096,1600,741.335,1210.419,741.559,0.0005
mixed,16,3,0.1875,4.0,16,4096,8192,32768,12800,3378.937,8403.94,5275.559,0.3774
mixed,16,3,0.1875,4.0,16,20480,128,512,200,2301.404,2635.652,2303.688,0.0068
mixed,16,3,0.1875,4.0,16,20480,1024,4096,1600,2472.101,2894.145,2207.911,-0.626
mixed,16,3,0.1875,4.0,16,20480,8192,32768,12800,3936.149,8826.274,5201.064,0.2587
mixed,16,3,0.1875,4.0,128,0,128,512,200,124.606,215.615,162.048,0.4114
mixed,16,3,0.1875,4.0,128,0,1024,4096,1600,474.875,1158.291,701.305,0.3313
mixed,16,3,0.1875,4.0,128,0,8192,32768,12800,3256.347,7856.713,5393.671,0.4646
mixed,16,3,0.1875,4.0,128,512,128,512,200,166.877,204.542,168.511,0.0434
mixed,16,3,0.1875,4.0,128,512,1024,4096,1600,494.873,1212.595,715.799,0.3078
mixed,16,3,0.1875,4.0,128,512,8192,32768,12800,3418.138,7837.899,5608.484,0.4956
mixed,16,3,0.1875,4.0,128,4096,128,512,200,637.306,657.144,655.417,0.9129
mixed,16,3,0.1875,4.0,128,4096,1024,4096,1600,749.817,1159.475,773.688,0.0583
mixed,16,3,0.1875,4.0,128,4096,8192,32768,12800,3480.474,8235.815,5200.81,0.3618
mixed,16,3,0.1875,4.0,128,20480,128,512,200,2920.384,2935.295,2927.87,0.502
mixed,16,3,0.1875,4.0,128,20480,1024,4096,1600,3007.294,3158.756,2990.154,-0.1132
mixed,16,3,0.1875,4.0,128,20480,8192,32768,12800,4165.332,8814.434,5404.709,0.2666
mixed,16,3,0.1875,4.0,1024,0,128,512,200,350.909,411.515,369.948,0.3141
mixed,16,3,0.1875,4.0,1024,0,1024,4096,1600,628.442,1317.424,889.142,0.3784
mixed,16,3,0.1875,4.0,1024,0,8192,32768,12800,3730.2,8318.982,5477.804,0.3808
mixed,16,3,0.1875,4.0,1024,512,128,512,200,470.715,512.058,486.394,0.3792
mixed,16,3,0.1875,4.0,1024,512,1024,4096,1600,733.879,1352.722,910.773,0.2858
mixed,16,3,0.1875,4.0,1024,512,8192,32768,12800,3722.905,9638.809,5576.581,0.3133
mixed,16,3,0.1875,4.0,1024,4096,128,512,200,1418.317,1432.784,1418.641,0.0224
